1081;100035
1082;100034
1083;99954
1084;100035
1085;99954
1086;100035
1087;99954
1088;100035
1089;100034
1090;99990
1091;100029
1092;99952
1093;100017
1094;99954
1095;100032
1096;99954
1097;100035
1098;99954
1099;100035
1100;99954
1101;100035
1102;100034
1103;99954
1104;100035
1105;99954
1106;100035
1107;99954
1108;100067
1109;99955
1110;100034
1111;100035
1112;99954
1113;100035
1114;99954
1115;100034
1116;99955
1117;100034
1118;99955
1119;100034
1120;100035
1121;99954
1122;100034
1123;99955
1124;100034
1125;99955
1126;100034
1127;100035
1128;99954
1129;100034
1130;99990
1131;100029
1132;99935
1133;100034
1134;99954
1135;100032
1136;99955
1137;100034
1138;100035
1139;99954
1140;100034
1141;99955
1142;100034
1143;99955
1144;100034
1145;99954
1146;100035
1147;100035
1148;99954
1149;100034
1150;99955
1151;100034
1152;99955
1153;100034
1154;100035
1155;99954
1156;100034
1157;99955
1158;100034
1159;99955
1160;100034
1161;100035
1162;99954
1163;100034
1164;99955
1165;100034
1166;99955
1167;100034
1168;100035
1169;99954
1170;100087
1171;99952
1172;99949
1173;100035
1174;100034
1175;99952
1176;100035
1177;99954
1178;100035
1179;99954
1180;100034
1181;100035
1182;99954
1183;100035
1184;99954
1185;100035
1186;99954
1187;100034
1188;100035
1189;99954
1190;100035
1191;99954
1192;100035
1193;99954
1194;100035
1195;100034
1196;99954
1197;100035
1198;99954
1199;100035
1200;99954
1201;100035
1202;99954
1203;100034
1204;100035
1205;99954
1206;100035
1207;99954
1208;100035
1209;99954
1210;100070
1211;100029
1212;99934
1213;99955
1214;100034
1215;100032
1216;99954
1217;100035
1218;99954
1219;100035
1220;99954
1221;100034
1222;99955
1223;100034
1224;100035
1225;99954
1226;100035
1227;99954
1228;100035
1229;99954
1230;100034
1231;100035
1232;99954
1233;100035
1234;99954
1235;100035
1236;99954
1237;100034
1238;100035
1239;99954
1240;100035
1241;99954
1242;100035
1243;99954
1244;100034
1245;100035
1246;99954
1247;100035
1248;99954
1249;100035
1250;100007
1251;100027
1252;99954
1253;100034
1254;99955
1255;100032
1256;99954
1257;100035
1258;100034
1259;99955
1260;100034
1261;99954
1262;100035
1263;99954
1264;100035
1265;100034
1266;99955
1267;100034
1268;99954
1269;100035
1270;99954
1271;100035
1272;100034
1273;99955
1274;100034
1275;99955
1276;100034
1277;99954
1278;100035
1279;99954
1280;100035
1281;100034
1282;99955
1283;100034
1284;99954
1285;100035
1286;99954
1287;100035
1288;100034
1289;99955
1290;100069
1291;99949
1292;100015
1293;99954
1294;100035
1295;99951
1296;100035
1297;99954
1298;100035
1299;99954
1300;100035
1301;100034
1302;99954
1303;100035
1304;99954
1305;100035
1306;99954
1307;100035
1308;100034
1309;99955
1310;100034
1311;99954
1312;100035
1313;99954
1314;100035
1315;100034
1316;99955
1317;100034
1318;99954
1319;100035
1320;99954
1321;100035
1322;100034
1323;99955
1324;100034
1325;99954
1326;100035
1327;99954
1328;100035
1329;99954
1330;100087
1331;100030
1332;99939
1333;99955
1334;100034
1335;100032
1336;99967
1337;100034
1338;99955
1339;100034
1340;99955
1341;100034
1342;100035
1343;99954
1344;100034
1345;99955
1346;100034
1347;99955
1348;100034
1349;100035
1350;99954
1351;100035
1352;99954
1353;100034
1354;99955
1355;100034
1356;99955
1357;100034
1358;100035
1359;99954
1360;100034
1361;99955
1362;100034
1363;99955
1364;100049
1365;99937
1366;100034
1367;100035
1368;99954
1369;100035
1370;100007
1371;100027
1372;99954
1373;100034
1374;99955
1375;100032
1376;99954
1377;100035
1378;99954
1379;100035
1380;100034
1381;99954
1382;100035
1383;99954
1384;100035
1385;99954
1386;100035
1387;100034
1388;99954
1389;100035
1390;99954
1391;100035
1392;99954
1393;100035
1394;100034
1395;99954
1396;100035
1397;99954
1398;100035
1399;99954
1400;100035
1401;99954
1402;100034
1403;100035
1404;99954
1405;100035
1406;99954
1407;100035
1408;99954
1409;100035
1410;100069
1411;99947
1412;99937
1413;100034
1414;100035
1415;99951
1416;100035
1417;99954
1418;100035
1419;99954
1420;100035
1421;100034
1422;99954
1423;100035
1424;99954
1425;100035
1426;99954
1427;100035
1428;99954
1429;100034
1430;100035
1431;99954
1432;100035
1433;99954
1434;100035
1435;99954
1436;100035
1437;100034
1438;99954
1439;100035
1440;99954
1441;100035
1442;99954
1443;100035
1444;100034
1445;99954
1446;100035
1447;99954
1448;100035
1449;99954
1450;100087
1451;100027
1452;99955
1453;99954
1454;100034
1455;99952
1456;100035
1457;100034
1458;99955
1459;100034
1460;99955
1461;100034
1462;99954
1463;100035
1464;100034
1465;99955
1466;100034
1467;99955
1468;100034
1469;99954
1470;100035
1471;100034
1472;99955
1473;100034
1474;99955
1475;100034
1476;99954
1477;100035
1478;99954
1479;100035
1480;100034
1481;99955
1482;100034
1483;99954
1484;100035
1485;99954
1486;100035
1487;100034
1488;99955
1489;100034
1490;99990
1491;100026
1492;99937
1493;100035
1494;99954
1495;100032
1496;99954
1497;100035
1498;100034
1499;99955
1500;100034
1501;99955
1502;100034
1503;99954
1504;100035
1505;99954
1506;100035
1507;100034
1508;99955
1509;100034
1510;99954
1511;100035
1512;99954
1513;100035
1514;100034
1515;99955
1516;100034
1517;99955
1518;100034
1519;99954
1520;100035
1521;100034
1522;99955
1523;100034
1524;99955
1525;100034
1526;99954
1527;100035
1528;100034
1529;99955
1530;100087
1531;99947
1532;99954
1533;100035
1534;100034
1535;99952
1536;100035
1537;99954
1538;100034
1539;99955
1540;100034
1541;100035
1542;99954
1543;100035
1544;99954
1545;100034
1546;99955
1547;100034
1548;100035
1549;99954
1550;100035
1551;99954
1552;100034
1553;99955
1554;100034
1555;100035
1556;99954
1557;100035
1558;99954
1559;100034
1560;99955
1561;100034
1562;99955
1563;100034
1564;100035
1565;99954
1566;100035
1567;99954
1568;100034
1569;99955
1570;100069
1571;100027
1572;99937
1573;99954
1574;100035
1575;100032
1576;99954
1577;100035
1578;99954
1579;100034
1580;99955
1581;100034
1582;99955
1583;100034
1584;100035
1585;99954
1586;100034
1587;99955
1588;100034
1589;99955
1590;100034
1591;100035
1592;99954
1593;100035
1594;99954
1595;100034
1596;99955
1597;100034
1598;100035
1599;99954
1600;100035
1601;99954
1602;100034
1603;99955
1604;100034
1605;100035
1606;99954
1607;100035
1608;99954
1609;100034
1610;100008
1611;100026
1612;99955
1613;100034
1614;99955
1615;100032
1616;99954
1617;100035
1618;100034
1619;99954
1620;100050
1621;99937
1622;100034
1623;99954
1624;100035
1625;99954
1626;100035
1627;99954
1628;100035
1629;100034
1630;99954
1631;100035
1632;99954
1633;100035
1634;99954
1635;100035
1636;100034
1637;99954
1638;100035
1639;99954
1640;100035
1641;99954
1642;100035
1643;100034
1644;99954
1645;100035
1646;99954
1647;100035
1648;99954
1649;100035
1650;100087
1651;99949
1652;99952
1653;100034
1654;99955
1655;100032
1656;100035
1657;99954
1658;100034
1659;99955
1660;100034
1661;99955
1662;100034
1663;100035
1664;99954
1665;100034
1666;99955
1667;100034
1668;99955
1669;100034
1670;100035
1671;99954
1672;100034
1673;99955
1674;100034
1675;99955
1676;100034
1677;100035
1678;99954
1679;100034
1680;99955
1681;100034
1682;99955
1683;100034
1684;99954
1685;100035
1686;100034
1687;99955
1688;100034
1689;99955
1690;100069
1691;100030
1692;99934
1693;99954
1694;100035
1695;99952
1696;100034
1697;100035
1698;99954
1699;100034
1700;99955
1701;100034
1702;99955
1703;100034
1704;99954
1705;100035
1706;100034
1707;99955
1708;100034
1709;99955
1710;100034
1711;99954
1712;100035
1713;100034
1714;99955
1715;100034
1716;99955
1717;100034
1718;99954
1719;100035
1720;100034
1721;99955
1722;100034
1723;99955
1724;100034
1725;99954
1726;100035
1727;100035
1728;99954
1729;100034
1730;100007
1731;100030
1732;99952
1733;100034
1734;99954
1735;100033
1736;99954
1737;100035
1738;99954
1739;100034
1740;100035
1741;99954
1742;100035
1743;99954
1744;100035
1745;99954
1746;100034
1747;100035
1748;99954
1749;100035
1750;99954
1751;100035
1752;99954
1753;100034
1754;100035
1755;99954
1756;100032
1757;99944
1758;100045
1759;99944
1760;100045
1761;99944
1762;100045
1763;100024
1764;99967
1765;100035
1766;99954
1767;100034
1768;99955
1769;100034
1770;100070
1771;99949
1772;99935
1773;100034
1774;100035
1775;99951
1776;100035
1777;99954
1778;100035
1779;99954
1780;100034
1781;100035
1782;99954
1783;100035
1784;99954
1785;100035
1786;99954
1787;100034
1788;99955
1789;100034
1790;100035
1791;99954
1792;100035
1793;99954
1794;100034
1795;99955
1796;100034
1797;100035
1798;99954
1799;100035
1800;99954
1801;100034
1802;99955
1803;100034
1804;100035
1805;99954
1806;100035
1807;99954
1808;100035
1809;99954
1810;100087
1811;100032
1812;99949
1813;99955
1814;100034
1815;99952
1816;100035
1817;100034
1818;99955
1819;100034
1820;99954
1821;100035
1822;99954
1823;100035
1824;100034
1825;99955
1826;100034
1827;99954
1828;100035
1829;99954
1830;100035
1831;100034
1832;99955
1833;100034
1834;99954
1835;100035
1836;99954
1837;100035
1838;99954
1839;100035
1840;100034
1841;99954
1842;100035
1843;99954
1844;100035
1845;99954
1846;100035
1847;100034
1848;99954
1849;100035
1850;99989
1851;100030
1852;99934
1853;100035
1854;99954
1855;100032
1856;99954
1857;100035
1858;100034
1859;99955
1860;100034
1861;99954
1862;100035
1863;99954
1864;100035
1865;99954
1866;100035
1867;100034
1868;99954
1869;100035
1870;99954
1871;100035
1872;99954
1873;100035
1874;100034
1875;99954
1876;100068
1877;99954
1878;100035
1879;99954
1880;100034
1881;99955
1882;100034
1883;99955
1884;100021
1885;100048
1886;99954
1887;100034
1888;99955
1889;100034
1890;99990
1891;100029
1892;99952
1893;100017
1894;99954
1895;100032
1896;100035
1897;99954
1898;100035
1899;99954
1900;100034
1901;99955
1902;100034
1903;100035
1904;99954
1905;100035
1906;99954
1907;100034
1908;99955
1909;100034
1910;99955
1911;100034
1912;100035
1913;99954
1914;100034
1915;99955
1916;100034
1917;99955
1918;100034
1919;100035
1920;99954
1921;100034
1922;99955
1923;100034
1924;99955
1925;100034
1926;100035
1927;99954
1928;100034
1929;99955
1930;100087
1931;99949
1932;100032
1933;99955
1934;100034
1935;99952
1936;100035
1937;99954
1938;100034
1939;100035
1940;99954
1941;100035
1942;99954
1943;100035
1944;99954
1945;100034
1946;100035
1947;99954
1948;100035
1949;99954
1950;100035
1951;99954
1952;100035
1953;100034
1954;99954
1955;100035
1956;99954
1957;100035
1958;99954
1959;100035
1960;100034
1961;99954
1962;100035
1963;99954
1964;100035
1965;99954
1966;100035
1967;99954
1968;100034
1969;100035
1970;99989
1971;100037
1972;99980
1973;100072
1974;99906
1975;99955
1976;100034
1977;100032
1978;99955
1979;100034
1980;99955
1981;100034
1982;99954
1983;100035
1984;99954
1985;100035
1986;100034
1987;99955
1988;100034
1989;99954
1990;100035
1991;99954
1992;100035
1993;100034
1994;99955
1995;100034
1996;99955
1997;100034
1998;99954
1999;100035
2000;100034
2001;99955
2002;100034
2003;99955
2004;100034
2005;99954
2006;100035
2007;100034
2008;99955
2009;100034
2010;99990
2011;100044
2012;99919
2013;100035
2014;99954
2015;100032
2016;99954
2017;100035
2018;99954
2019;100035
2020;100034
2021;99955
2022;100034
2023;99954
2024;100035
2025;99954
2026;100035
2027;100034
2028;99955
2029;100034
2030;99955
2031;100034
2032;99954
2033;100035
2034;99954
2035;100035
2036;100034
2037;99955
2038;100034
2039;99954
2040;100035
2041;99954
2042;100035
2043;100034
2044;99955
2045;100034
2046;99954
2047;100035
2048;99954
2049;100035
2050;100087
2051;99949
2052;99952
2053;100035
2054;100034
2055;99952
2056;100035
2057;99954
2058;100034
2059;99955
2060;100034
2061;99955
2062;100034
2063;100035
2064;99954
2065;100034
2066;99955
2067;100034
2068;99955
2069;100034
2070;100035
2071;99954
2072;100035
2073;99954
2074;100034
2075;99955
2076;100034
2077;100035
2078;99954
2079;100035
2080;99954
2081;100034
2082;99955
2083;100034
2084;100035
2085;99954
2086;100035
2087;99954
2088;100034
2089;99955
2090;100069
2091;100030
2092;99934
2093;99954
2094;100035
2095;99952
2096;100034
2097;100035
2098;99954
2099;100034
2100;99955
2101;100034
2102;99955
2103;100034
2104;100035
2105;99954
2106;100035
2107;99954
2108;100034
2109;99955
2110;100034
2111;100035
2112;99954
2113;100035
2114;99954
2115;100034
2116;99955
2117;100034
2118;99955
2119;100034
2120;100035
2121;99954
2122;100034
2123;99955
2124;100034
2125;99955
2126;100034
2127;100035
2128;99954
2129;100034
2130;100008
2131;100252
2132;99829
2133;100035
2134;99954
2135;100059
2136;99927
2137;100035
2138;99954
2139;100035
2140;100034
2141;99955
2142;100034
2143;99954
2144;100035
2145;99954
2146;100035
2147;100034
2148;99955
2149;100034
2150;99954
2151;100035
2152;99954
2153;100035
2154;100034
2155;99955
2156;100034
2157;99954
2158;100035
2159;99954
2160;100035
2161;100034
2162;99955
2163;100034
2164;99954
2165;100035
2166;99954
2167;100035
2168;99954
2169;100035
2170;100069
2171;99945
2172;99939
2173;100034
2174;100035
2175;99952
2176;100034
2177;99954
2178;100035
2179;99954
2180;100035
2181;100034
2182;99955
2183;100034
2184;99954
2185;100035
2186;99954
2187;100035
2188;100034
2189;99955
2190;100034
2191;99954
2192;100035
2193;99954
2194;100035
2195;99954
2196;100035
2197;100034
2198;99954
2199;100035
2200;99954
2201;100035
2202;99954
2203;100035
2204;100034
2205;99955
2206;100034
2207;99954
2208;100035
2209;99954
2210;100088
2211;100024
2212;99957
2213;99954
2214;100035
2215;100032
2216;99954
2217;100035
2218;99954
2219;100034
2220;99955
2221;100034
2222;99955
2223;100034
2224;100035
2225;99954
2226;100034
2227;99955
2228;100034
2229;99955
2230;100034
2231;100035
2232;99954
2233;100034
2234;99955
2235;100034
2236;99955
2237;100034
2238;100035
2239;99954
2240;100034
2241;99955
2242;100034
2243;99955
2244;100034
2245;100035
2246;99954
2247;100035
2248;99954
2249;100034
2250;99990
2251;100024
2252;99940
2253;100034
2254;99954
2255;100032
2256;99955
2257;100034
2258;100035
2259;99954
2260;100034
2261;99955
2262;100034
2263;99955
2264;100034
2265;100035
2266;99954
2267;100034
2268;99955
2269;100034
2270;99955
2271;100034
2272;99954
2273;100035
2274;100034
2275;99955
2276;100034
2277;99955
2278;100034
2279;99954
2280;100035
2281;100035
2282;99954
2283;100034
2284;99955
2285;100034
2286;99955
2287;100034
2288;100035
2289;99954
2290;100087
2291;99944
2292;100037
2293;99955
2294;100034
2295;99952
2296;100035
2297;99954
2298;100035
2299;99954
2300;100034
2301;100035
2302;99954
2303;100035
2304;99954
2305;100035
2306;99954
2307;100034
2308;100035
2309;99954
2310;100035
2311;99954
2312;100035
2313;99954
2314;100034
2315;100035
2316;99954
2317;100035
2318;99954
2319;100035
2320;99954
2321;100034
2322;100035
2323;99954
2324;100035
2325;99954
2326;100035
2327;99954
2328;100035
2329;99954
2330;100069
2331;100025
2332;99939
2333;99955
2334;100034
2335;100032
2336;99954
2337;100035
2338;99954
2339;100035
2340;99954
2341;100034
2342;100035
2343;99954
2344;100035
2345;99954
2346;100035
2347;99954
2348;100034
2349;99955
2350;100034
2351;100035
2352;99954
2353;100035
2354;99954
2355;100034
2356;99955
2357;100034
2358;100035
2359;99954
2360;100035
2361;99954
2362;100035
2363;99954
2364;100034
2365;100035
2366;99954
2367;100035
2368;99954
2369;100035
2370;100007
2371;100024
2372;99957
2373;100034
2374;99955
2375;100032
2376;99954
2377;100035
2378;18446744069414684354
2379;99955
2380;100034
2381;99954
2382;100035
2383;99954
2384;100035
2385;100034
2386;99955
2387;100034
2388;99954
2389;100035
2390;99954
2391;100035
2392;100034
2393;99955
2394;100034
2395;99954
2396;100022
2397;99967
2398;100035
2399;100034
2400;99955
2401;100034
2402;99954
2403;100035
2404;99954
2405;100035
2406;99954
2407;100035
2408;100034
2409;99955
2410;100069
2411;99942
2412;100022
2413;99954
2414;100035
2415;99951
2416;100035
2417;99954
2418;100035
2419;100034
2420;99955
2421;100034
2422;99954
2423;100035
2424;99954
2425;100035
2426;100034
2427;99955
2428;100034
2429;99954
2430;100035
2431;99954
2432;100694
2433;99448
2434;99942
2435;100034
2436;99952
2437;100035
2438;99954
2439;100035
2440;100034
2441;99954
2442;100035
2443;99954
2444;100035
2445;99954
2446;100035
2447;100034
2448;99955
2449;100034
2450;99994
2451;100042
2452;99935
2453;100032
2454;99956
2455;100030
2456;99957
2457;100034
2458;99955
2459;100034
2460;100035
2461;99954
2462;100035
2463;99954
2464;100034
2465;99955
2466;100034
2467;100035
2468;99954
2469;100035
2470;99954
2471;100035
2472;99954
2473;100034
2474;100035
2475;99954
2476;100035
2477;99954
2478;100035
2479;99954
2480;100034
2481;99955
2482;100034
2483;100035
2484;99954
2485;100035
2486;99954
2487;100034
2488;99955
2489;100034
2490;100075
2491;99962
2492;99934
2493;100034
2494;100035
2495;99952
2496;100034
2497;99955
2498;100034
