0;0
1;1206657
2;1038554
3;1961862
4;1119222
5;1815400
6;1071547
7;1091110
8;1701489
9;1304730
10;1881551
11;1224119
12;1162454
13;1643526
14;1194689
15;1099989
16;1574564
17;752400
18;935149
19;1651250
20;1539170
21;757287
22;1885567
23;1209063
24;1600298
25;1187758
26;1570522
27;1531256
28;1433788
29;1068853
30;1491680
31;1427104
32;1050434
33;1392965
34;2136617
35;1163120
36;1424472
37;1004334
38;1440667
39;1068160
40;1465754
41;1126574
42;1407863
43;1101285
44;1780454
45;776269
46;766426
47;988217
48;1345585
49;766869
50;1645148
51;1225787
52;1569020
53;1599623
54;1301385
55;1627776
56;1097573
57;6815774
58;6115054
59;1242918
60;1699812
61;1199621
62;1098757
63;1029962
64;1608319
65;1112653
66;1351400
67;1537334
68;1502315
69;1159539
70;1529323
71;1108547
72;951124
73;1956702
74;1515262
75;1168192
76;1600002
77;2073047
78;1198499
79;1442597
80;763680
81;1105686
82;794144
83;753452
84;787017
85;1116535
86;788141
87;755066
88;831056
89;1562461
90;2243490
91;2000968
92;1245212
93;1410826
94;1114505
95;1035473
96;759697
97;751336
98;1791009
99;1665280
100;1182073
101;1142119
102;1186771
103;1507541
104;1068315
105;2117374
106;785630
107;753772
108;786940
109;763725
110;733793
111;1165362
112;989129
113;2042511
114;1557918
115;1198971
116;1539668
117;1097972
118;1393491
119;1269958
120;1719122
121;1928238
122;1652421
123;1127355
124;1120514
125;1108450
126;781674
127;767450
128;781789
129;1109693
130;749321
131;1252729
132;1746477
133;1194855
134;1095769
135;1662695
136;1136800
137;1711965
138;1451054
139;745981
140;714082
141;1253636
142;827940
143;746876
144;758207
145;1192845
146;1199008
147;1714833
148;1278671
149;1198355
150;1499703
151;1169502
152;1552785
153;786192
154;777892
155;1710193
156;838816
157;936535
158;1250243
159;788823
160;1288744
161;1305870
162;1603329
163;1160698
164;1601289
165;1198413
166;1501540
167;864608
168;924679
169;1837871
170;779004
171;739275
172;1815117
173;802980
